id,fulltext,label
770,  ini kenapa ya statusnya udah di terima sama tetangga padahal saya ada di rumah tetangga mana juga gak tau karena udah nanya sama tetangga ga ada yg merasa menerima paket kurir  ngaco nih ah magabut bgt padahal saya ada di rumah seharian ,negatif

771, ini kenapa ya koneksi wifi baik aja tu ,negatif

772, ih mimin cenayang ya,positif

773,yok bisa yok semakin didepan biar seller merch kpop pindah,positif

774,kakk cek dm ,netral

775, x transaksi dan di batalin dan saldo belum refund belum masuk tolong di bantu ,negatif

776, halo saya mau melakukan penarikan dana kenapa gagal ya ,negatif

777,admin cek dm ,netral

778,ternyata orang tegal banyak juga yg pake  lhoooo  aku juga punya walaupun belum laku laku ,positif

779, email nya sudah sampe min delay aja ternyata,positif

780,min  boleh cek dmnya,netral

781, pesanan dgn no resi  cm sdh sampai knp di app  blm dinyatakan sampai ,negatif

782, minnnnnn ayok bikin aku menangin lightsticknya exo plisssssss nama ig aku ,netral

783, untuk bukti pembayaran samsat jabar udah ga dikirim ke email lagi ya kaya sebelumnya,netral

784,  min ganti expedisi gimana biar bisa jne yes soal nya pilihan nya gak ada,netral

785, min kalo mau nanya ke admin gimana caranya di app tokped tidak ada tulisannya begitu tp gimana ,netral

786, klo yg ini gimana min chat ga dibales udah  hari ga nyampe ,negatif

787, cek dm min,netral

788, min penarikan dari saldo tokped ke rekening bca berapa lama yaa,netral

789, tolong cek dm ya,netral

790, cek dm min,netral

791,haallloooo apa kau di sana  pertanyaanku di twit sebelumnya tidak dijawab nih ,negatif

792,ini kenapa sih baru mau nyoba pake tokopedia tapi gabisa pake bebas ongkirnya juga  min tolong min ,negatif

793, siap min ditunggu yaa,positif

794, ini dh byar tp g msk pls bantuin ,negatif

795, akses laman seller kok lambat banget ya dari semalam mau lihat orderan ga kebuka,negatif

796,sudah  hari dari pickup tapi belum ada kejelasan sudah berkalik ,negatif

797,kapok ngisi pulsa diudah mahal ga masuk tolong buat sistem  menit ga masuk auto refund,negatif

798,ccdi tempat sy sicepat juga paling cepet karena kurirnya banyak dan rajin ga kaya ant ,negatif

799, sudah dikembalikan kak terima kasih hihi,positif

800, ko di app tokped blm berubah sttusnya,negatif

801,ecommerce anti kritik dan selalu benar,negatif

802, tolong dibantu min pulsaku belum masukkk,negatif

803,yg kek gini bisa dicancel gak sih udah lewat dua hari dr tgl pemesanan barang gak dikirim²  kacau banget pada ,negatif

804, ok kak udah saya reply,positif

805,  bacodd asuu gw juga gtu ga di tanggepin sm cs nya,negatif

806,malam minmau minta solusinya dongs kenapa saya tidak bisa menggunakan tokopoint saya ya ,negatif

807,kok gini terus sih aelah ga jelas banget katanya udah di katanya udah normal mau ngejar diamond jadi ,negatif

808, hai min gimana cara gabungin  akun tokped yah akun pertama ada no hape aq akun yg kedua ada ema ,netral

809, sudah saya balas ya dm ny,positif

810,  kenapa penyelesaian komplain sy dari admin yg satubke admin yg lain berbeda admin choki ,negatif

811, haloo kok aku refund blm masuk ke rekening ya ,negatif

812, dm nya gak ada ,negatif

813, no resi lama banget tanggal  kelamaan bosss,negatif

814, sebenernya nama kalian udah dikenal luas loh sampe luar program wib show udah bagus bisa bikin nama ,positif

815,hati guys belanja di  ada seller official tapi tipu namanya sajun electronic kirim produk rusak dan ga ,negatif

816,apakah udh bisa isi ulasan,netral

817, ini knp ya dr sore begini pake wifi  mibile network tetep aja buka aplikasi yg lain aman ,negatif

818, masih belum ada dmnya,negatif

819, tolong di benahi lagi tentang potongan vouchernya sy harap ini terakhir kali saya mention buruk tentang tokopedia,negatif

820, halo blum ada masuk apapun di dm saya,negatif

821, kenapa dm sy ga dibales ngasih promo emg ga niat apa gmn,negatif

822, min saldo saya belum dicairkan ke rekening apa bisa dibantu berikan solusinya,negatif

823,gan  ini gimana kok dari kemarin kayak gini jaringanku normal aplikasi pun sudah yg terbaru sudah ,negatif

824, halo min pesanan saya dgnkok udah  hari gagal terus terkirim ya,negatif

825,  pertama bulan ramadan tega banget tokoku di moderasi  sakit bnget,negatif

826, belum ada pesan kakaaak ,negatif

827, klo begal duit org cepet giliran ginian diem bae  ,negatif

828,daritadi pagi apps  gabisa dibuka akhirnya uninstall trus playstore nya jg gabisa dibuka dong apa salahkuuuu ,negatif

829, makasii,positif

830, kaga ada masuk,negatif

831,rt  driver grab membawa barang pesanan dan menyelesaikan order tanpa saya terima barangnyacc ,negatif

832, terima kasih banyak infonya minto ,positif

833, mohon bantuannya dana tertahan oleh tokopedia karena terduga pelanggaran sampk bagaimana supaya bisa dicairkan,negatif

834, bagian akun di kanan bawah di ganti official store lalu kalau mau cek akun dimana min riwayat transaksi dll,netral

835, min cek dm,netral

836,bestie  ini cashbacknya sekarang udah ga ke ovo points lagi kah  ,netral

837, min cek dm yaaa,netral

838, pesan bantuan tokopedia care tidak respon dari kemarin pertama di chat nda pernah dibalas dari kami ,negatif

839, woy anjing cs tokped nama andri dan chan lu gawe apa anjing lu bisa bersikap secara adil kagak bangsat,negatif

840,  yang dibales kok yang cakep semua min hey,negatif

843, parah sih gue merasa ga diadilin dengan baik ni kawan hati hati cs nya pada bangsat uang lu sendir ,negatif

844,  cek dm dong admin,netral

845, makasih minn,positif

846, min komplain atas  kok ga kelar ya urusannya udah seminggu,negatif

847, cek dm dari aku dong kak  ,netral

848, halo saya beli token pln via tokopedia tp sampai skg belum dapat kode stroom pln nya ya statusnya ,negatif

849, pengen bgt punya lightstick  bisa menah kah gk tau klo gk nyoba bismilah aja udah semoga ya semoga ,netral

850, belom ada,negatif

851, halo min mau tanya untuk promo ini ada batasan penggunaannya kah per akun atau unlimited selama k ,netral

852, pembayara dengan metode bri ceria kapan bisa aktif kembali ,netral

853,  alah boong saya dm ga di bales bales mention ga di gubris yg baru mention malah di respon parah banget,negatif

854, mau tanya dong saya mau tarik saldo tapi statusnya hold itu bagaimana ya,netral

855, baca dm min,netral

856, cek dm kak,netral

857,min  cek dm dong,netral

858, cek dm kak,netral

861, mohon dibantu min,netral

862, halo min  akun prakerja saya sudah dari gelombang  sertifikatnya belum muncul didashboard prakerj ,negatif

863, udah ikutann donggg,positif

864, cek dm dong,netral

865, halo kak saya sebagai seller salah input resi dan ingin membatalkan pesanan bagaimana ya tulisann ,netral

866, hallo min bisa cek dm,netral

867,hai kalian berdua kenapa harga pulsa  jadi naik ya bukannya harga dari operator dibawah harga pasar ya ,negatif

868,  mungkin kah kembalikan tampilan app seperti sebelumnya tidak efisien,negatif

869, min tokpedku kok dari minggu lalu gabisa dibuka ya mau cari barang juga gabisa,negatif

870, cek dm bos,netral

871, halo min mau tanya klo mau liat history pemesanan tiket kereta dimana ya saya sudah bayar pake vi ,netral

872,cek dm min  cc ,netral

873,rtmin saya kok beli pulsa  gagal terus udah x kenapa nih,negatif

874, ini kenapa abis update ga bisa kirim pesan ke seller di aplikasi  katro amat,negatif

875, cek dm yaaa,netral

876, min cek dm yaa,netral

877, min cek dm,netral

878, halo min cek dm ya,netral

879, min saya kok beli pulsa  gagal terus udah x kenapa nih,negatif

880, cek dm min,netral

881, kak dipsy tolong cek dm lagi ya ka makasih informasi sebelumnyaa,positif

882, halloo tokped di cek lagi ya dmnya terimakasih sebelumnya,positif

883, cek dm ya ka,netral

884,  bagaimana cara mendapatkan kode voucher nya,netral

885, minta tolong dipusat resolusi saya ada minta pengembalian selisih ongkos kirim ,netral

886, gimana cranya belanja bayar dengan saldo yh ada di toko pedia,netral

887, pagi admin mau bertanya untuk pengurusan klaim asuransi ttg proteksi tagihan itu berapa lama yah ,netral

888, gimana cara input resi  yg lebih dari  karakter ,netral

889, sudah dibalas ya,positif

890, terima kasih,positif

891, min cek dm ya,netral

892,  min tolong baca dm,netral

893, baca dm ya min,netral

894, cara update saldo tokopedia tanpa membeli apaapa gimana ya,netral

895, sekalian cek ig ecommurz tuh biar tau survey tentang ui terbaru gimana ,negatif

896, baru pertama pake tokped nih min tadi saya pilih metode pembayaran alfamart tapi ingin diubah menja ,netral

897,min kenapa sy tiba dpt email bergabung tokopedia padahal sy sudah mendaftarkan email saya sejak lama dan dari nama ,netral

898, tetap tidak ada penjelasan pesanan saya hilang dimana,negatif

899,halo  untuk pengembalian dana berapa lama ya  ,netral

900,  andai pemerintah kayak tokopedia cepat tanggap menerima saran netizen,positif

901, min kok tombol send di chat seller ga berfungsi ya diteken ga nge send,negatif

902, tidak bisa nyampai barangnya,negatif

903, udah saya reply dm nya kaka,positif

904, kok saya gabisa beli pelatihan ya error mulu,negatif

905, inovasi apa si min user journeynya makin rumit gitu nyari saldo aja ampe ke dalem bgt gitu mau ke ,negatif

906, bos ini gimana udh beli pulsa di tokped gamasuk transaksi gagal tapi uang di rekening udh kepotong,negatif

907, minn festival tukar tambah tokopedia kapan ada lagi ada setiap apa,netral

908, halo min aplikasi tokopedia di hape saya kok error ya katanua koneksi terputus pdahal aplikasi lain lancar aja,negatif

909, woy min gw beli pulsa napa gagal mulu yak padahal hari ini gw udah puasa ,negatif

910, cara aktifin notif kalo toko favorit kita upload barang baru gimana,netral

911, ini bagaimana min ngasih voucher pulsa tapi gabisa dipake alias gagal mulu why ,negatif

912, tolong diproses ini saya selalu ditolak mau login jadi ga bisa,negatif

913, ngaco nih apps nya udah pilih tagihan paskabayar listrik balik lg menunya ke token listrik coba benerin donk,negatif

914, cek dm min,netral

915, cek dm min,netral

916, min bukan pembayarannya pas loading mau cek tagihan malah gabsa sama sekali alesannya lg banyak a ,negatif

917, halooooo gimana ini saya mau ajukan komplain aja gak bisa pesanan saya menggantung nih gara ,negatif

918, kak gimana sih katanya suruh cek dm tapi kakak gak kirim dm saya dm malah gak di bales bagaimana ini doraaa,negatif

919, sekarang gratis ongkir tokopedia pake anteraja ya min bukan sicepat lg lama euy nyampenya kalo pake anteraja,negatif

920, cek dm ya min,netral

921, oke mintoo maaciw,positif

922, min cek dm saya yaa,netral

923, cek dm ya min,netral

924, halo sy mau bertanya kok saya ga bisa beli paket data ya,negatif

925, makin ke sini produk pesanan di tokped sering bermasalah kali ini terima barang dlm kondisi rusak ,negatif

926, solusinya tetep sama uninstall apk dan relogin aku tadi tuh sa ,negatif

927,halo  sy membayar tagihan internet pd tgl  april lewat tokopedia tp smp skrg pihak firstmedia blm terima pembayarannya,negatif

928, woke thankyu min,positif

929,miminkapan pembelian pulsanya di proses masih belum masuk saja ,negatif

930, hallo kak mohon cek dm,netral

931, minn cek dm,netral

932, udah minto,positif

933, ngeri sama tokopedia saldo penjualan sy dipotong dua kali lipat dari yg seharusnya komplain dari m ,negatif

934, tumben bangettt isi pulsa di toped lama masuknya rb woy,negatif

935, syudah sy baless,positif

936, jasa kirimnya bisa dimunculkan kah supaya tahu namanya,netral

937,  baru kali ini saya kecewa sama tokopedia karena uang saldo penjualan saya belum masuk ,negatif

938,knp anter aja sameday di ganti kurir nyajam segini blm di ambil,negatif

939,saya membayar lebih untuk pengiriman lebih cepat tapi sudah hampir  jam gak dikirim jawaban penjual se enak nya d ,negatif

940, cek dm saya,netral

941, aminnn makasih ya ,positif

942, yang jawab robot apa cs min  jawaban nya std,negatif

943, cek dm min,netral

944,  kenapa ya mau transaksi di tokped by debet mastercard pas dimintain otp gaada otp masuk ter ,negatif

945, baca dm min,netral

946, sudah silakan dicek,positif

947,tokopedia bisa bantu gak ganti input resi pengiriman aku dh live chat ga dbalas sama sekali dan tulis kendala isin ,negatif

948, hallo min sdh saya chat lg yaa,positif

949,  ini kenapa sih setelah di install seperti permintaan kalian malah jadi gabisa chat te ,negatif

950, hadeh tokped kenapa error gini ga jelas pilihan pembayaran ga ada yg bisa diklik,negatif

951, shiapppp min,positif

952, kenapa penarikan dana saya tertahan sampe sekarang blm masuk ke rekening,negatif

953, kak paket ga ada tp dibilang sdh sampai ,negatif

954, setelah update aplikasi alamat berubah terus padahal sudah set alamat utama dan order terakhir jug ,negatif

955,  haloo apakah cashback tokopoint akan menggantikan cashback ovo point kedepannya,netral

956,gegara terjadi kendala saat menggunakan point mulu nih aku ga bisa melakukan pembayaran dengan menggunakan saldo ,negatif

957, tolong cek dm,netral

958, min kalo belanja pake voucher tapi gk dikonfirmasi sama seller vouchernya hangus gk,netral

959, mohon atensi nya tjc jne barang belum di terima,negatif

960,min tolong dong ini tiap mau pembayaran suka ke refresh sendiri tu kenapa si saya capek banget masukin no rek nya ,negatif

961, kapan opsi pembayaran lewat bsi bank syariah indonesia ada min,netral

962, okay sudah dikirim via dm min,positif

963, kapan kirakira fitur pilihan paket dikirim jam kerja diimplementasikan,netral

964, min aku ko ga bisa daftar tokped ya padahal no hp nya sudah bener  ,negatif

965, hallo min transaksi saya dibatalkan oleh tokped tapi ko dana saya belum direfund ya,negatif

966, pagi min semalam saya transaksi di tokped pakai mandiri banking terdebet dua kali karena ada eror d ,negatif

967, kena ga bs masuk ya min dr kemarin padahal yg toped seller lancar aja diuodate malah ga bs log in ,negatif

968, gak ada dm kak,negatif

969, cek dm ya min ,netral

970, tolong dong saya ga bisa login gara no hp saya ganti udh upload kartu identitas x tapi gagal terus,negatif

971, akun yg di ig cuma akun sampah gak ada manfaat buat pelanggan,negatif

972, cek dm ya min,netral

973,halo  sejak tanggal  april barang belanjaan saya ga bergerak dari gateway jakarta sampai kapan bar ,negatif

974, hai tokopedia gimana cara claim asuransi biaya proteksi produk salah satu barang yang saya beli dari tokopedia,netral

975,min  tolong dong min paketku status nya delivered diterima oleh aziz tp aziz siapa gwa ga perna ,negatif

976,hellooo  kenapa jadi silelet begini jangan alasan banyak pengiriman masih numpuk di gudang kali ,negatif

977, maaf kami ada pesan barang tapi udah dibatalkan dati pejualnya uang gimna apa bisa ditarik kembali,negatif

978, bagaimana mengenai laporan saya mohon dicek laporan sudah hampir  minggu namun saya tidak mendapatkan solusi yang baik,negatif

979, belum ada dm kak,negatif

980, min mau nanya nih sebenarnya klu gratis ongkir di tokped itu ada wilahyah tertentu ajah yah atau gim ,netral

981, kenapa bri ceria tidak bisa digunakan ditokped udah seminggu ini hmm,negatif

982, cek dm min,netral

983,tokped bayar berapa nih ke uwu industries sampe dipromoin gini,netral

984,mendingan tokped dong ya ga,positif

985, cek dm nya min,netral

986, aamiin minto juga,positif

987, please bls dm saya pada kemana ini customer service nya,negatif

988, saya bingung kenapa tiap login di pc pin tokopedia saya selalu salah tiap login mesti reset itu ,negatif

989, sudah dm dari jm  tadi tapi sampai saat ini belum ada respon,negatif

990, sumpah gak nyaman banget sama tampilan tokped yang ini  lamalama kayak toko sebelah deh ,negatif

991, mangat puasanya ya min ,positif

992, mimin jugaa  semangat puasanya,positif

993, hai min kalau da kendala bisa bantu by email atau dm kah yg di help center kurang nolong soalnya,netral

994, min tolong cek dm,netral

995,hadeh malah balik lg gini ui nya,negatif

996, tokped dari kemarin knp eror terus ya,negatif

997, kak ini kok pesenan saya nyangkut dimana ya mohon di cek di bawa kurir kok sampe  hari gak kayak ,negatif

998,saya malah disuruh cek ke seller hadah ,negatif

999,wassalam malem ngamuk ke call centre anteraja pesen obat dari tanggal  sampai kemarin statusnya gak jelas tadi ,negatif

1000, cash back tokopoint ga balik woi  jangan korupsi lah ,negatif

1001,cek dm min ,netral

1002, ok cek lagi ya,positif

1003, cek dm min,netral

1004, cek dm ya kaak,netral

1005, min minggu ini beneran kupon gratis ongkir adaapa sistemnya lagi error,negatif

1006, min kok voucher saya yg rb bakal pulsa ga bisa dipake kan habisnya tanggal  itu kenapa ya,netral

1007, minn tokopedia down apa gimana,negatif

1008, min sekarang cashback masuknya ke toko points ya bukan ovo point,netral

1009,sampai kapan nih bri ceria gangguan di pembayaran tokped cc ,negatif

1010, sudah saya balas di dm thanks kak,positif

1011, minn link pemenang giveaway kapan di kirim,netral

1012, min cek dm ya,netral

1013,  min produk di kirim dari tgl  skr tgl  loh min rumah saya di depok bukan di papua,negatif

1014,  serius loh min halaman depan apps dikasi video autoplay enggak penting yang tanggungj ,negatif

1015,  hallo min tolong bantu cek dm saya ya,netral

1016, sudah gan ditunggu followupnya,positif

1017, mosok debet paketan data  kali tp yg masuk cuma ,negatif

1018, tombol messagenya ada dimana ya saya cari ga ketemu,netral

1019,hahahahaha luci nihpaket gw  minggu dari surabaya ke jakarta eh kesurabaya lagi ,negatif

1020, sedang ada masalah ga ya dr kemarin ga bisa akses via website atau mobile apps pakai jaringan wif ,negatif

1021, minta boleh minta cek kode booking ini kok ga bisa diinput tjnttmaxvl kenapa yah,negatif

1022,  kenapa dana saya belum cair juga sudah lebih dari x jam mohon kejelasannya ,negatif

1023, jd gimana solusinya tokped jangan minta saya lg ke bank bri pd jam sgini uda tutup jam oprasional ni,negatif

1024,mau update hari ini senin pk  blm juga ada update  dan  kmarin cuman ngasih tau ,negatif

1025, can you do something about this sama aja nyolong foto orang dan dijual gitu aja ,negatif

1026, tolong cek dm min,netral

1027, halo kak saya mau login ke akun tokped email amp pass nya hapal cuma no tlpnya udah gak aktif nih ada solusi ga,netral

1028,min masa kayak gini buat spesial ramadhan min dikira sirup anggur kali min min amer tu min,negatif

1029, udah min,positif

1030,pengen belanja gabisa checkoutttt  ,negatif

1031, cek dm min,netral

1032, saya melakukan pengupload an via web dan sudah relog ataupun reload berkali sampe capek nulisnya  ,negatif

1033, makasih min lovyu,positif

1034, min bayar tagihan pdam banten kab tangerang perumdam tirta kencana konesi timeout mulu uda berhar ,negatif

1035, cek dm min,netral

1036,tokped trending tp gw masih gedeklimit cc gw blm balikdah gt  hari kerja dr  bilang udh dip ,negatif

1037, ini sy beli barang tapi sm kurir nya tidak di pick up sampe nomor resi tidak valid sudah  hari gimana ya baca dm min,negatif

1038, pesanan vendor saya telah dibatalkan se pihak sampai sekarang saya belum menerima prngembalian uangnya,negatif

1039,kali pertama dikecewain sellerpesennya apa datengnya apa ,negatif

1040, oke di tunggu ya min thanks,positif

1041, siang cek dm ya,netral

1042,makasihfree ongkirnya jadi x wibramadhan silaturahmitanpahenti tokopediaramadhan ,positif

1043,  iya di tokped kadang susah nyarii barang trus reviewnya kdg belum ada jadi suka ragu,negatif

1044, mantap nih tokopedia free ongkir x tau aja nih  lagi susah ongkir jooos tokopedia  ,positif

1045, mohon cek dmya kak,netral

1046, barusan dicoba udah bisa lagi min thx,positif

1047, mohon cek dm nya ya min ,netral

1048, sip sudah beres makasih bos,positif

1049,  kok paket saya udah gratis ongkir cepet banget nyampenya cuma sehari padahal bandungjakarta,positif

1050, pagi min saya beli tapcash di tokopedia dari hari jumat sampai hari ini tdk masuk bagaimana ini ma ,negatif

1051,bagaimana caranya agar customer bisa dapet freeong dari toko kita,netral

1052, blm ada dm masuk juga nih,negatif

1053,tapi ini juga bener w sebagai pengguna awal tokped bener ngerasa kesusahan pakenya mau upload produk gagal mulu ,negatif

1054, belum ada min,negatif

1055,halotop up saldo mitra dari kemarin sore kok gak masuk padahal saldo di  sudah dipotong ,negatif

1056,  tidak care ,negatif

1057,mau narik saldokirim sms kode verifikasi kok ga masuk sih smsnyapadahal uda berkali kirim sms nya,negatif

1058,gak paham bgt cara pakai tokped  gimane cara dapet free ong nya  ,negatif

1059,  makasii,positif

1060,  emg ni jam toped knp problem mulu yak  aturan jam  jadi jam  pagi,negatif

1061, kak selamat malam kak bagaimana cara untuk login akun tokopedia tetapi nomor dan email nya lupa ,netral

1062, buat apa lagi via dm sedangkan via aplikasi saja responnya kurang memahami permasalahan biarkan ,negatif

1063, barang ku dimana ya kalian ga kasian sama saya capek nanyain mulu  ,negatif

1064, tidak apa apa siapa juga yang mau kecewa dua kali oleh toko online yang sama,negatif

1065, kenapa tidak bisa tutup akun tokopedia,negatif

1066,elu ape maksud ngeblacklist akun gw anjir gw bikin  akun karna hp gw  bangke ,negatif

1067, belum ada refund dana ke penjual dan pembeli tapi kenapa tiket pengaduan sudah ditutup ya,negatif

1068, min kalo misalnya toko kita mau dibuat free ongkir ada potongan  dari harga jual ya ,netral

1069, setelah tiga hari tidak direspon sekarang santai ya jawabnya jelas tidak berniat mengirimkan barang,negatif

1070,min mau tanya kalo nomor ovo di tokopedia amp di aplikasi ovo nya sendiri berbeda apakah bisa,netral

1071, hallo admin tolong cek dm dari aku yaaa,netral

1072, min kalo  ktp bisa untuk berapa akun tokped ya,netral

1073,  saya beli barang tanggal  april dan sampai tanggal  status barang tidak jelas ada dimana,negatif

1074, alamat pengiriman yg utama kenapa bisa berubah sendiri stlah update itukan namanya ngerjain org ,negatif

1075,tolong cek dm ya min ,netral

1076, mohon dibantu ya cek dm ,netral

1077, min saldo penghasilan apa bisa convert ke topads,netral

1078, sdh saya urus sediri untung kenal sama orgnya  kali bolak balik saya brengsek developer kalian ,negatif

1079,biasanya ada pilihan wa utk kirim kode verifikasitp skrg cm sms smntara no yg biasa utk tokopedia ud matineed h ,negatif

1080,aku sudah terlalu sabar  chat seller selalu bilang hari ini kirim kenyataannya selalu gagal pick up gak tau mas ,negatif

1081, halo tolong cek dm,netral

1082, hai sbg pelanggan setia sejak  jgn kayak gini yahh harus adil ke mi ,negatif

1083, min tlong cek dm yaa,netral

1084,halo kak maksimal kalo grab sameday itu dapet kurirnya brp lama yah kalo di tokped  ,netral

1085, ternyata tokopedia g care biarin aja orang nipu ongkir yang penting beli malah saya disuruh mengha ,negatif

1086, hai  ini free ongkir nya ada perubahan bukannya  item nya  dengan max  ,netral

1087, belum dibalas nih dmnya,negatif

1088, knp ya min skrg ini mau share lapak generate link nya ngga muncul loading mulu ,negatif

1089, halo min pngen tanya nih terkait akun tokopedia kira bsa forget phone number gak yah ini saya pu ,netral

1090, min tolong cek dm ya,netral

1091, ente kalau update aplikasi itu yg namanya settingan user jgn berubah donk  orderan jd nyasar sal ,negatif

1092,siang ini dapat info dari  ada barang kiriman saya via  yg pecah kenapa dengan sdm anda  ,negatif

1093,  koq tidak ada tindak lanjut an nya,negatif

1094, belum ada dm yang masuk min,negatif

1095, cek dm min belum ada respond,negatif

1096, min tlg tanya cara agar produk saya bisa muncul tulisan tokopedia parents itu bagaimana ya,netral

1097, hi min kok saya coba tarik dana ga bisa trs knp ya,negatif

1098,min pesanan saya gagal tapi knapa masuk tagihan ya  ,negatif

1099, cek dm min,netral

1100, cuma di tokped yg jaringan nya ngak stabil di market place bisa ko,negatif

1101,gw bisa beli lagi sebelum selama ini solusi lo cuma nunggu nanya doang ga nyelesain masalah gw yg dirugikan se ,negatif

1102,  barang gue mana woy gue butuh pakai barang gue itu dari tanggalhari ,negatif

1103,  min saya ingin melakukan konfirmasi pembayaran tapi kok ga bisa ya,negatif

1104, sudah aku dm ya min,positif

1105, cek dm min,netral

1106,ini ko sering banget kaya gini sih  tidak koneksi internet buka market place lain bisa kok streamin ,negatif

1107, ini chat sama cs kaya ga ada orgnya respon lambat sekali ,negatif

1108,kok ini gak ada tanggapannya sih  ,negatif

1109, cek dm min,netral

1110, halo apa pembayaran melalui linkaja sudah tidak bisa kalau transaksi melalui web,netral

1111, sy juga sdh chat penjual kemaren katanya mau kirim katanya mau di pickup kurir tp ternyata jg belum ,negatif

1112, saya itu belanja dan bayarnya tgl  april sekarang tgl  april dah lebih dr x  jam belum dikirim,negatif

1113, cek dm tapi ga dibalas gimanatu wkwkw  bales dong,negatif

1114, seperti nya saya bicara dg mesin ya sdh panjang lebar sy tulis masih gak nyambung keluhan saya dg ,negatif

1115, pesanan saya dg no  belum dikirim juga sdh beberapa hari masih belum dikirim,negatif

1116, saya sudah melapor ke  tetapi katanya itu dari tokopedia jadi bagaimana yang benar ,negatif

1117, kalau di dm ya dibales dong tanggung jawabnya mana nih,negatif

1118,plis tanggung jawab dongjangan seperti ini tidak ada kejelasan,negatif

1119,haikenapa akun saya tiba tidak bisa digunakan untuk menggunakan promo ya notifnya ada ,negatif

1120, hai tokped saya mau complaint emoney saya belum masuk dr td pagi saya top up sudah uldatevsaldo t ,negatif

1121, cek dm min,netral

1122,akhirnya drama topup emoney pun berakhir saldonya balik thank you,positif

1123, detail kendala tdk muat di sini juga nmr saya di dm ya sy infokan nmr telp utk dihubungi via telp krn dm tdk nyambung thx,negatif

1124, tim fraud tokopedia kynya perlu belajar lagi jgn sembarangan nuduh pengguna kasih data ternya data ,negatif

1125,miin  cek dm doong,netral

1126,  sebenernya yg salah bukan si ijonya sih tapi oknum kurirnya,positif

1127, trus gmn jgn php aja live chat agent yg dinapo dibiarkan saja tdk responsif begitu,negatif

1130, ya tp tlg di tuntas in live chat yg sedang berlangsung krn sptnya agentcs nya sdh menyerah amp tdk responsif lg thx,negatif

1131, kak mau tanya utk penjual kalau udh keburu request pick up tp produknya blm siap bisa dicancel gak request pick upnya,netral

1132, min tokopoints bisa dicek di mana ya,netral

1133, iya itu per chat tidak semua gak membantu,negatif

1134,  saya beli pulsa kok ga masuk² biasanya ga pernah ginisudahmenit sejak  amp pembayaran ,negatif

1135,mintok cek dm ya ,netral

1136,  skrg sy tw knp toped sptny makin tenggelam pdhl merupakan salah  perintis ecommerce di i ,negatif

1137, min cek dm,netral

1138, min cek dm yak,netral

1139, cek dm ya min,netral

1140, cek ya min,netral

1141, cek dm min,netral

1142, tolong cek dm ya min,netral

1143, ini chat dan bukti proses pengiriman dr salah satu mitra  yg hebat berkelit ,negatif

1144,ujung ujung nya pulsa yg ku beli di  tidakada kejelasan udah lebih jam mana  ribu lagi ,negatif

1145, beberapa kali minta bantuan tapi lambat banget cs nya kalo lapak orange langsung selesai dan cepe ,negatif

1146, jawab sini aja min d dm isinya jawaban template copas semua males saya ngmg sama robotbiar semu ,negatif

1147, pengiriman pakai instant kurir lebih mahal dari opsi lain krn apa min bisa tlg jelasin,netral

1148, dg kasus pengiriman fake begini kapan sy bisa mengajukan komplain tokopedia tidak ada fasilitas bat ,negatif

1149, chat komplain ga di balas sekalinya balas isinya template doang bner bobroknyaa layanan kalian s ,negatif

1150, halah bacoturusin tu masalah sistem bego transaksi biasa aja jadi maslaah ckckcck ,negatif

1151,  bisa tolong diurus cepetan jangan bikin emosi deh,negatif

1152, tolong dong cso nya diajarin yang bener kok layanan nya tai banget,negatif

1153, min transaksi inikok blm dipickup udh sejam lebih loh,negatif

1154,min ini kok voucher epass sy dari minggu lalu gagal terus mau ditukar ke voucher tokopedia,negatif

1155,smpe skarang saya ga melihat itikad baik drapa perlu dibawa ke ranah hukum ,negatif

1156, dana saya refund k bca kenapa blm masuk dr pgi masih tertahan mohon solusinya min,negatif

1157, halo min kok dm saya gak dibales yaa dari kemarin,negatif

1158,admin tolong cek dm nya ya ,netral

1159, min ini knp apa aku aku gaboleh beli ,negatif

1160, halo min cek dm yaa,netral

1161,fitur buat update saldo emoney di tokped error atau gimana ya gak bisa buat update saldo masa ,negatif

1162, baca dm saya dan balas dm saya dengan bijak dan benar jangan cuma jawaban copy paste dari tim lain ,negatif

1163,kelakuan  di minta solusi  di minta bantuan malah sesi di akhiri gimana masalah mau selesai beda ban ,negatif

1164,pagi pagi udah emosi banget sama toped mau komplen barang ga lengkap dibolak balikin mulu ke pilihan barang udah ,negatif

1165,cc  kesalahan saya di mana ya melebihi limit promo atau manipulasi ga jelas nih ,negatif

