id,fulltext,label
880,cek dm min,netral

881,kak dipsy tolong cek dm lagi ya ka makasih informasi sebelumnyaa,positif

882,halloo tokped di cek lagi ya dmnya terimakasih belum,positif

883,cek dm ya ka,netral

884,bagaimana cara dapat kode voucher nya,netral

885,minta tolong pusat resolusi saya ada minta kembali selisih ongkos kirim,netral

886,gimana cranya belanja bayar dengan saldo yh ada di toko dia,netral

887,pagi admin mau tanya untuk urus klaim asuransi ttg proteksi tagih itu berapa lama yah,netral

888,gimana cara input resi yg lebih dari karakter,netral

889,sudah balas ya,positif

890,terima kasih,positif

891,min cek dm ya,netral

892,min tolong baca dm,netral

893,baca dm ya min,netral

894,cara update saldo tokopedia tanpa beli apaapa gimana ya,netral

895,sekali cek ig ecommurz tuh biar tau survey tentang ui baru gimana,negatif

896,baru pertama pake tokped nih min tadi saya pilih metode bayar alfamart tapi ingin ubah menja,netral

897,min kenapa sy tiba dpt email gabung tokopedia padahal sy sudah daftar email saya sejak lama dan dari nama,netral

898,tetap tidak ada jelas pesan saya hilang mana,negatif

899,halo untuk kembali dana berapa lama ya,netral

900,andai perintah kayak tokopedia cepat tanggap terima saran netizen,positif

901,min kok tombol send di chat seller ga fungsi ya teken ga nge send,negatif

902,tidak bisa nyampai barang,negatif

903,udah saya reply dm nya kaka,positif

904,kok saya gabisa beli latih ya error mulu,negatif

905,inovasi apa si min user journeynya makin rumit gitu nyari saldo aja ampe ke dalem bgt gitu mau ke,negatif

906,bos ini gimana udh beli pulsa di tokped gamasuk transaksi gagal tapi uang di rekening udh potong,negatif

907,minn festival tukar tambah tokopedia kapan ada lagi ada tiap apa,netral

908,halo min aplikasi tokopedia di hape saya kok error ya katanua koneksi putus pdahal aplikasi lain lancar aja,negatif

909,woy min gw beli pulsa napa gagal mulu yak padahal hari ini gw udah puasa,negatif

910,cara aktifin notif kalo toko favorit kita upload barang baru gimana,netral

911,ini bagaimana min ngasih voucher pulsa tapi gabisa dipake alias gagal mulu why,negatif

912,tolong proses ini saya selalu tolak mau login jadi ga bisa,negatif

913,ngaco nih apps nya udah pilih tagih paskabayar listrik balik lg menu ke token listrik coba benerin donk,negatif

914,cek dm min,netral

915,cek dm min,netral

916,min bukan bayar pas loading mau cek tagih malah gabsa sama sekali alesannya lg banyak a,negatif

917,halooooo gimana ini saya mau aju komplain aja gak bisa pesan saya gantung nih gara,negatif

918,kak gimana sih kata suruh cek dm tapi kakak gak kirim dm saya dm malah gak di bales bagaimana ini doraaa,negatif

919,sekarang gratis ongkir tokopedia pake anteraja ya min bukan sicepat lg lama euy nyampenya kalo pake anteraja,negatif

920,cek dm ya min,netral

921,oke mintoo maaciw,positif

922,min cek dm saya yaa,netral

923,cek dm ya min,netral

924,halo sy mau tanya kok saya ga bisa beli paket data ya,negatif

925,makin ke sini produk pesan di tokped sering masalah kali ini terima barang dlm kondisi rusak,negatif

926,solusi tetep sama uninstall apk dan relogin aku tadi tuh sa,negatif

927,halo sy bayar tagih internet pd tgl april lewat tokopedia tp smp skrg pihak firstmedia blm terima bayar,negatif

928,woke thankyu min,positif

929,mimin kapan beli pulsa di proses masih belum masuk saja,negatif

930,hallo kak mohon cek dm,netral

931,minn cek dm,netral

932,udah minto,positif

933,ngeri sama tokopedia saldo jual sy potong dua kali lipat dari yg harus komplain dari m,negatif

934,tumben bangettt isi pulsa di toped lama masuk rb woy,negatif

935,syudah sy baless,positif

936,jasa kirim bisa muncul kah supaya tahu nama,netral

937,baru kali ini saya kecewa sama tokopedia karena uang saldo jual saya belum masuk,negatif

938,knp anter aja sameday di ganti kurir nyajam gin blm di ambil,negatif

939,saya bayar lebih untuk kirim lebih cepat tapi sudah hampir jam gak kirim jawab jual se enak nya d,negatif

940,cek dm saya,netral

941,aminnn makasih ya,positif

942,yang jawab robot apa cs min jawab nya std,negatif

943,cek dm min,netral

944,kenapa ya mau transaksi di tokped by debet mastercard pas dimintain otp gaada otp masuk ter,negatif

945,baca dm min,netral

946,sudah sila cek,positif

947,tokopedia bisa bantu gak ganti input resi kirim aku dh live chat ga dbalas sama sekali dan tulis kendala isin,negatif

948,hallo min sdh saya chat lg yaa,positif

949,ini kenapa sih telah di install seperti minta kalian malah jadi gabisa chat te,negatif

950,hadeh tokped kenapa error gin ga jelas pilih bayar ga ada yg bisa klik,negatif

951,shiapppp min,positif

952,kenapa tari dana saya tahan sampe sekarang blm masuk ke rekening,negatif

953,kak paket ga ada tp bilang sdh sampai,negatif

954,telah update aplikasi alamat ubah terus padahal sudah set alamat utama dan order akhir jug,negatif

955,haloo apakah cashback tokopoint akan ganti cashback ovo point depan,netral

956,gegara jadi kendala saat guna point mulu nih aku ga bisa laku bayar dengan guna saldo,negatif

957,tolong cek dm,netral

958,min kalo belanja pake voucher tapi gk konfirmasi sama seller vouchernya hangus gk,netral

959,mohon atensi nya tjc jne barang belum di terima,negatif

960,min tolong dong ini tiap mau bayar suka ke refresh sendiri tu kenapa si saya capek banget masukin no rek nya,negatif

961,kapan opsi bayar lewat bsi bank syariah indonesia ada min,netral

962,okay sudah kirim via dm min,positif

963,kapan kirakira fitur pilih paket kirim jam kerja implementasi,netral

964,min aku ko ga bisa daftar tokped ya padahal no hp nya sudah bener,negatif

965,hallo min transaksi saya batal oleh tokped tapi ko dana saya belum direfund ya,negatif

966,pagi min malam saya transaksi di tokped pakai mandiri banking debet dua kali karena ada eror d,negatif

967,kena ga bs masuk ya min dr kemarin padahal yg toped seller lancar aja diuodate malah ga bs log in,negatif

968,gak ada dm kak,negatif

969,cek dm ya min,netral

970,tolong dong saya ga bisa login gara no hp saya ganti udh upload kartu identitas x tapi gagal terus,negatif

971,akun yg di ig cuma akun sampah gak ada manfaat buat langgan,negatif

972,cek dm ya min,netral

973,halo sejak tanggal april barang belanja saya ga gerak dari gateway jakarta sampai kapan bar,negatif

974,hai tokopedia gimana cara claim asuransi biaya proteksi produk salah satu barang yang saya beli dari tokopedia,netral

975,min tolong dong min paket status nya delivered terima oleh aziz tp aziz siapa gwa ga perna,negatif

976,hellooo kenapa jadi silelet begini jangan alas banyak kirim masih numpuk di gudang kali,negatif

977,maaf kami ada pesan barang tapi udah batal dati jual uang gimna apa bisa tarik kembali,negatif

978,bagaimana kena lapor saya mohon cek lapor sudah hampir minggu namun saya tidak dapat solusi yang baik,negatif

979,belum ada dm kak,negatif

980,min mau nanya nih benar klu gratis ongkir di tokped itu ada wilahyah tentu ajah yah atau gim,netral

981,kenapa bri ceria tidak bisa guna ditokped udah minggu ini hmm,negatif

982,cek dm min,netral

983,tokped bayar berapa nih ke uwu industries sampe dipromoin gin,netral

984,mending tokped dong ya ga,positif

985,cek dm nya min,netral

986,aamiin minto juga,positif

987,please bls dm saya pada mana ini customer service nya,negatif

988,saya bingung kenapa tiap login di pc pin tokopedia saya selalu salah tiap login mesti reset itu,negatif

989,sudah dm dari jm tadi tapi sampai saat ini belum ada respon,negatif

990,sumpah gak nyaman banget sama tampil tokped yang ini lamalama kayak toko belah deh,negatif

991,mangat puasa ya min,positif

992,mimin jugaa semangat puasa,positif

993,hai min kalau da kendala bisa bantu by email atau dm kah yg di help center kurang nolong soal,netral

994,min tolong cek dm,netral

995,hadeh malah balik lg gin ui nya,negatif

996,tokped dari kemarin knp eror terus ya,negatif

997,kak ini kok sen saya nyangkut mana ya mohon di cek di bawa kurir kok sampe hari gak kayak,negatif

998,saya malah suruh cek ke seller hadah,negatif

999,wassalam malem ngamuk ke call centre anteraja sen obat dari tanggal sampai kemarin status gak jelas tadi,negatif

1000,cash back tokopoint ga balik woi jangan korupsi lah,negatif

1001,cek dm min,netral

1002,ok cek lagi ya,positif

1003,cek dm min,netral

1004,cek dm ya kaak,netral

1005,min minggu ini beneran kupon gratis ongkir ada apa sistem lagi error,negatif

1006,min kok voucher saya yg rb bakal pulsa ga bisa dipake kan habis tanggal itu kenapa ya,netral

1007,minn tokopedia down apa gimana,negatif

1008,min sekarang cashback masuk ke toko points ya bukan ovo point,netral

1009,sampai kapan nih bri ceria ganggu di bayar tokped cc,negatif

1010,sudah saya balas di dm thanks kak,positif

1011,minn link menang giveaway kapan di kirim,netral

1012,min cek dm ya,netral

1013,min produk di kirim dari tgl skr tgl loh min rumah saya di depok bukan di papua,negatif

1014,serius loh min halaman depan apps kasi video autoplay enggak penting yang tanggungj,negatif

1015,hallo min tolong bantu cek dm saya ya,netral

1016,sudah gan tunggu followupnya,positif

1017,mosok debet paket data kali tp yg masuk cuma,negatif

1018,tombol messagenya ada mana ya saya cari ga ketemu,netral

1019,hahahahaha luci nih paket gw minggu dari surabaya ke jakarta eh kesurabaya lagi,negatif

1020,sedang ada masalah ga ya dr kemarin ga bisa akses via website atau mobile apps pakai jaring wif,negatif

1021,minta boleh minta cek kode booking ini kok ga bisa diinput tjnttmaxvl kenapa yah,negatif

1022,kenapa dana saya belum cair juga sudah lebih dari x jam mohon jelas,negatif

1023,jd gimana solusi tokped jangan minta saya lg ke bank bri pd jam sgini uda tutup jam oprasional ni,negatif

1024,mau update hari ini senin pk blm juga ada update dan kmarin cuman ngasih tau,negatif

1025,can you do something about this sama aja nyolong foto orang dan jual gitu aja,negatif

1026,tolong cek dm min,netral

1027,halo kak saya mau login ke akun tokped email amp pass nya hapal cuma no tlpnya udah gak aktif nih ada solusi ga,netral

1028,min masa kayak gin buat spesial ramadhan min kira sirup anggur kali min min amer tu min,negatif

1029,udah min,positif

1030,ken belanja gabisa checkoutttt,negatif

1031,cek dm min,netral

1032,saya laku pengupload an via web dan sudah relog atau reload kali sampe capek nulisnya,negatif

1033,makasih min lovyu,positif

1034,min bayar tagih pdam banten kab tangerang perumdam tirta kencana konesi timeout mulu uda berhar,negatif

1035,cek dm min,netral

1036,tokped trending tp gw masih gedeklimit cc gw blm balikdah gt hari kerja dr bilang udh dip,negatif

1037,ini sy beli barang tapi sm kurir nya tidak di pick up sampe nomor resi tidak valid sudah hari gimana ya baca dm min,negatif

1038,pesan vendor saya telah batal se pihak sampai sekarang saya belum terima prngembalian uang,negatif

1039,kali pertama dikecewain seller sen apa datengnya apa,negatif

1040,oke di tunggu ya min thanks,positif

1041,siang cek dm ya,netral

1042,makasih free ongkirnya jadi x wibramadhan silaturahmitanpahenti tokopediaramadhan,positif

1043,iya di tokped kadang susah nyarii barang trus reviewnya kdg belum ada jadi suka ragu,negatif

1044,mantap nih tokopedia free ongkir x tau aja nih lagi susah ongkir jooos tokopedia,positif

1045,mohon cek dmya kak,netral

1046,barusan coba udah bisa lagi min thx,positif

1047,mohon cek dm nya ya min,netral

1048,sip sudah beres makasih bos,positif

1049,kok paket saya udah gratis ongkir cepet banget nyampenya cuma hari padahal bandungjakarta,positif

1050,pagi min saya beli tapcash di tokopedia dari hari jumat sampai hari ini tdk masuk bagaimana ini ma,negatif

1051,bagaimana cara agar customer bisa dapet freeong dari toko kita,netral

1052,blm ada dm masuk juga nih,negatif

1053,tapi ini juga bener w bagai guna awal tokped bener ngerasa susah pakenya mau upload produk gagal mulu,negatif

1054,belum ada min,negatif

1055,halo top up saldo mitra dari kemarin sore kok gak masuk padahal saldo di sudah potong,negatif

1056,tidak care,negatif

1057,mau narik saldokirim sms kode verifikasi kok ga masuk sih smsnya padahal uda kali kirim sms nya,negatif

1058,gak paham bgt cara pakai tokped gimane cara dapet free ong nya,negatif

1059,makasii,positif

1060,emg ni jam toped knp problem mulu yak atur jam jadi jam pagi,negatif

1061,kak selamat malam kak bagaimana cara untuk login akun tokopedia tetapi nomor dan email nya lupa,netral

1062,buat apa lagi via dm sedang via aplikasi saja responnya kurang paham masalah biar,negatif

1063,barang ku mana ya kalian ga kasi sama saya capek nanyain mulu,negatif

1064,tidak apa apa siapa juga yang mau kecewa dua kali oleh toko online yang sama,negatif

1065,kenapa tidak bisa tutup akun tokopedia,negatif

1066,elu ape maksud ngeblacklist akun gw anjir gw bikin akun karna hp gw bangke,negatif

1067,belum ada refund dana ke jual dan beli tapi kenapa tiket adu sudah tutup ya,negatif

1068,min kalo misal toko kita mau buat free ongkir ada potong dari harga jual ya,netral

1069,telah tiga hari tidak direspon sekarang santai ya jawab jelas tidak niat kirim barang,negatif

1070,min mau tanya kalo nomor ovo di tokopedia amp di aplikasi ovo nya sendiri beda apakah bisa,netral

1071,hallo admin tolong cek dm dari aku yaaa,netral

1072,min kalo ktp bisa untuk berapa akun tokped ya,netral

1073,saya beli barang tanggal april dan sampai tanggal status barang tidak jelas ada mana,negatif

1074,alamat kirim yg utama kenapa bisa ubah sendiri stlah update itu nama ngerjain org,negatif

1075,tolong cek dm ya min,netral

1076,mohon bantu ya cek dm,netral

1077,min saldo hasil apa bisa convert ke topads,netral

1078,sdh saya urus diri untung kenal sama orgnya kali bolak balik saya brengsek developer kalian,negatif

1079,biasa ada pilih wa utk kirim kode verifikasitp skrg cm sms smntara no yg biasa utk tokopedia ud matineed h,negatif

1080,aku sudah terlalu sabar chat seller selalu bilang hari ini kirim nyata selalu gagal pick up gak tau mas,negatif

1081,halo tolong cek dm,netral

1082,hai sbg langgan setia sejak jgn kayak gin yahh harus adil ke mi,negatif

1083,min tlong cek dm yaa,netral

1084,halo kak maksimal kalo grab sameday itu dapet kurir brp lama yah kalo di tokped,netral

1085,nyata tokopedia g care biarin aja orang nipu ongkir yang penting beli malah saya suruh mengha,negatif

1086,hai ini free ongkir nya ada ubah bukan item nya dengan max,netral

1087,belum balas nih dmnya,negatif

1088,knp ya min skrg ini mau share lapak generate link nya ngga muncul loading mulu,negatif

1089,halo min pngen tanya nih kait akun tokopedia kira bsa forget phone number gak yah ini saya pu,netral

1090,min tolong cek dm ya,netral

1091,ente kalau update aplikasi itu yg nama settingan user jgn ubah donk order jd nyasar sal,negatif

1092,siang ini dapat info dari ada barang kirim saya via yg pecah kenapa dengan sdm anda,negatif

1093,koq tidak ada tindak lanjut an nya,negatif

1094,belum ada dm yang masuk min,negatif

1095,cek dm min belum ada respond,negatif

1096,min tlg tanya cara agar produk saya bisa muncul tulis tokopedia parents itu bagaimana ya,netral

1097,hi min kok saya coba tarik dana ga bisa trs knp ya,negatif

1098,min pesan saya gagal tapi knapa masuk tagih ya,negatif

1099,cek dm min,netral

1100,cuma di tokped yg jaring nya ngak stabil di market place bisa ko,negatif

1101,gw bisa beli lagi belum lama ini solusi lo cuma nunggu nanya doang ga nyelesain masalah gw yg rugi se,negatif

1102,barang gue mana woy gue butuh pakai barang gue itu dari tanggal hari,negatif

1103,min saya ingin laku konfirmasi bayar tapi kok ga bisa ya,negatif

1104,sudah aku dm ya min,positif

1105,cek dm min,netral

1106,ini ko sering banget kaya gin sih tidak koneksi internet buka market place lain bisa kok streamin,negatif

1107,ini chat sama cs kaya ga ada orgnya respon lambat sekali,negatif

1108,kok ini gak ada tanggap sih,negatif

1109,cek dm min,netral

1110,halo apa bayar lalu linkaja sudah tidak bisa kalau transaksi lalu web,netral

1111,sy juga sdh chat jual kemaren kata mau kirim kata mau di pickup kurir tp nyata jg belum,negatif

1112,saya itu belanja dan bayar tgl april sekarang tgl april dah lebih dr x jam belum kirim,negatif

1113,cek dm tapi ga balas gimanatu wkwkw bales dong,negatif

1114,seperti nya saya bicara dg mesin ya sdh panjang lebar sy tulis masih gak nyambung keluh saya dg,negatif

1115,pesan saya dg no belum kirim juga sdh beberapa hari masih belum kirim,negatif

1116,saya sudah lapor ke tetapi kata itu dari tokopedia jadi bagaimana yang benar,negatif

1117,kalau di dm ya dibales dong tanggung jawab mana nih,negatif

1118,plis tanggung jawab dong jangan seperti ini tidak ada jelas,negatif

1119,hai kenapa akun saya tiba tidak bisa guna untuk guna promo ya notifnya ada,negatif

1120,hai tokped saya mau complaint emoney saya belum masuk dr td pagi saya top up sudah uldatevsaldo t,negatif

1121,cek dm min,netral

1122,akhir drama topup emoney pun akhir saldo balik thank you,positif

1123,detail kendala tdk muat di sini juga nmr saya di dm ya sy info nmr telp utk hubung via telp krn dm tdk nyambung thx,negatif

1124,tim fraud tokopedia kynya perlu ajar lagi jgn sembarang nuduh guna kasih data ter data,negatif

1125,miin cek dm doong,netral

1126,sebenernya yg salah bukan si ijonya sih tapi oknum kurir,positif

1127,trus gmn jgn php aja live chat agent yg dinapo biar saja tdk responsif begitu,negatif

1130,ya tp tlg di tuntas in live chat yg sedang langsung krn sptnya agentcs nya sdh serah amp tdk responsif lg thx,negatif

1131,kak mau tanya utk jual kalau udh keburu request pick up tp produk blm siap bisa dicancel gak request pick upnya,netral

1132,min tokopoints bisa cek di mana ya,netral

1133,iya itu per chat tidak semua gak bantu,negatif

1134,saya beli pulsa kok ga masuk biasa ga pernah ginisudah menit sejak amp bayar,negatif

1135,mintok cek dm ya,netral

1136,skrg sy tw knp toped sptny makin tenggelam pdhl rupa salah rintis ecommerce di i,negatif

1137,min cek dm,netral

1138,min cek dm yak,netral

1139,cek dm ya min,netral

1140,cek ya min,netral

1141,cek dm min,netral

1142,tolong cek dm ya min,netral

1143,ini chat dan bukti proses kirim dr salah satu mitra yg hebat kelit,negatif

1144,ujung ujung nya pulsa yg ku beli di tidakada jelas udah lebih jam mana ribu lagi,negatif

1145,beberapa kali minta bantu tapi lambat banget cs nya kalo lapak orange langsung selesai dan cepe,negatif

1146,jawab sini aja min d dm isi jawab template copas semua males saya ngmg sama robotbiar semu,negatif

1147,kirim pakai instant kurir lebih mahal dari opsi lain krn apa min bisa tlg jelasin,netral

1148,dg kasus kirim fake begini kapan sy bisa aju komplain tokopedia tidak ada fasilitas bat,negatif

1149,chat komplain ga di balas sekali balas isi template doang bner bobroknyaa layan kalian s,negatif

1150,halah bacoturusin tu masalah sistem bego transaksi biasa aja jadi maslaah ckckcck,negatif

1151,bisa tolong urus cepetan jangan bikin emosi deh,negatif

1152,tolong dong cso nya diajarin yang bener kok layan nya tai banget,negatif

1153,min transaksi ini kok blm dipickup udh jam lebih loh,negatif

1154,min ini kok voucher epass sy dari minggu lalu gagal terus mau tukar ke voucher tokopedia,negatif

1155,smpe skarang saya ga lihat itikad baik dr apa perlu bawa ke ranah hukum,negatif

1156,dana saya refund k bca kenapa blm masuk dr pgi masih tahan mohon solusi min,negatif

1157,halo min kok dm saya gak dibales yaa dari kemarin,negatif

1158,admin tolong cek dm nya ya,netral

1159,min ini knp apa aku aku gaboleh beli,negatif

1160,halo min cek dm yaa,netral

1161,fitur buat update saldo emoney di tokped error atau gimana ya gak bisa buat update saldo masa,negatif

1162,baca dm saya dan balas dm saya dengan bijak dan benar jangan cuma jawab copy paste dari tim lain,negatif

1163,laku di minta solusi di minta bantu malah sesi di akhir gimana masalah mau selesai beda ban,negatif

1164,pagi pagi udah emosi banget sama toped mau komplen barang ga lengkap bolak balikin mulu ke pilih barang udah,negatif

1165,cc salah saya di mana ya lebih limit promo atau manipulasi ga jelas nih,negatif

1166,ngisi emoney via kok malah lama ya tau gt mending antri di mini market nih,negatif

1167,berapa lama sla nya kurang dari menit bisa saya lagi di tol nih mau keluar tol nunggu lama ga masuk etolnya,negatif

1168,min kenapa beli pulsa batal,negatif

1169,halo min saya isi saldo emoney sudah menit masih proses lagi ada kendala yaa,negatif

1170,tiati sikat tar kyk pny ane jt sikat,negatif

1171,min saya pencet pesan terima barang belum sampai tolong bantu info lanjut gimana,negatif

1172,halooo kenapaaa ya saya isi e money udh bayar to gbs update saldo bahkan cek saldo aja gabisa,negatif

1173,gue gak folow gmn u bisa dm jangan suka bohong lah gue uninstal,negatif

1174,assalamualaikum kak mau tanya nih kalau mau bayar pake bank syariah indonesia itu pakai transf,netral

1175,pagi min bagaimana cara dapat promo ini,netral

1176,minmhn info klo ingin tambah item yg ingin komplain dr pesan bagaimana cara yasy,netral

1177,sengaja gak mau respon apa gimana nih,negatif

1178,min kemarin transaksi pakai promo cashbck tp cashbackny blm masuk gmn y,negatif

1179,terima kasih,positif

1180,maaf belum ada dm masuk dari tokopedia,negatif

1181,hello boleh cek dm nya,netral

1182,min cara jual akun game di tokped gimana masa bikin iklan tolak mulu kalah sama yg simple,negatif

1183,baiiik terima kasih,positif

1184,untung masih ada tokopedia,positif

1185,mau tanya dong gimana cara munculin instagram tag yang direct ke tokopedia perlu request access domain ke tokopedia kah,netral

1186,no nya kaya gimana,netral

1187,makasih,positif

1188,mana nih kok udah gak ada tindak lagi,negatif

1189,bagaimana cara claim yes nyata sampai dengan sekarang belum juga sampai paket,negatif

1190,ovo point saya sisa point koh gx bisa dibelajain lagi ya padahal masih bawah ribu,negatif

1191,hal yg gw asumsi adlh apakah tokopedia lg kurang tenaga customer service shingga responnya,negatif

1192,sakit nih tiap isi emoney suka engga masuk padahal urgent,negatif

1193,toko gua lagi dan lagi dimoderasi permanen oleh dgn alas manipulasi belanja toko sendiri dima,negatif

1194,itu saya belinya di  bagaimana cara klaimnya saya kan tidak tahu persis pengiriman nya,netral
